"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Cameroon","CMR","Population ages 65-69, female (% of female population)","SP.POP.6569.FE.5Y","1.77959294713237","1.77428360842472","1.77132874804598","1.77144762675806","1.77520221350006","1.78236864809933","1.77282984965603","1.76697433921142","1.76485616830561","1.76582657651791","1.76929402751738","1.75743338415762","1.74839129554045","1.74258153946647","1.74013190966583","1.74082586624381","1.7262525201002","1.71511767114258","1.70735148176511","1.70262367209956","1.70030056804603","1.68282939072593","1.66806487120902","1.65640852129905","1.64826161466292","1.64340516075803","1.62334984248399","1.6076906090471","1.59613200704777","1.58824657368699","1.58365922787159","1.56497872191784","1.55006012908811","1.53903747115961","1.53188000116532","1.52834919453705","1.51160590328195","1.49825018336065","1.48851150221539","1.48215175730737","1.4785214680889","1.46553815350084","1.45517052141863","1.44661647155972","1.43876904935307","1.43092189552753","1.41129036758802","1.39355348424767","1.3784560792843","1.36697444163329","1.35935604348193","1.3440824576973","1.33290808822273","1.3255977158636","1.32198145618145","1.32171778616346","1.31445702051228",
"Cameroon","CMR","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.14721045004836","2.1400218250212","2.13514664309424","2.13255015891971","2.13297423392165","2.13612404996918","2.12333968253532","2.11500930270562","2.11041087469013","2.10856420670694","2.10881027661236","2.09462420617962","2.08410286137773","2.07678486737331","2.07216170399874","2.06971157368191","2.05297580083226","2.03982636504341","2.02957245465409","2.02130663735017","2.01425447154414","1.99307590364458","1.97444967262582","1.95857120058146","1.94574580469202","1.93574433214092","1.91214931501602","1.89327507968174","1.87834892749396","1.86665509512428","1.85761131995111","1.83626175087519","1.81849406092339","1.80432388149736","1.79376523961865","1.78647509225519","1.7681402769233","1.75402898761158","1.74255872500734","1.73131854247738","1.71877729487063","1.69579494754913","1.67308552041946","1.65198971632518","1.63408513842395","1.6197939096264","1.59900210850661","1.58294933482813","1.57134877798565","1.56400033269813","1.56048582541851","1.55154970796135","1.54786435424185","1.54738210293484","1.54759233851367","1.54706617384777","1.53911373003017",
"Cameroon","CMR","Population ages 60-64, female (% of female population)","SP.POP.6064.FE.5Y","2.41103935036897","2.4007772541487","2.39384510641276","2.39037899470909","2.39052844104798","2.39388348753065","2.37642509527294","2.36434166559798","2.35685945276399","2.35297802220974","2.35184026359","2.33317990707735","2.31912041686241","2.30891704147632","2.3021389070303","2.29796437908644","2.27666458130363","2.25985456801013","2.24672670120533","2.23639911625171","2.2279031931908","2.20327185602995","2.18208626254841","2.16424338796695","2.14977901113667","2.1384202703743","2.11129447523656","2.08958769027503","2.07236019199585","2.05877411709068","2.04819248505452","2.02385636487182","2.00381167316497","1.98789093110286","1.97620379991454","1.96831484522632","1.9480784327516","1.93279067671714","1.92064363022812","1.90901167755119","1.89617663099595","1.87130704112492","1.84680263656699","1.82392584010166","1.80452745972443","1.78915395850098","1.76686155962436","1.74999236776653","1.73760601251268","1.72875554729142","1.72275033545244","1.71025870580033","1.70268534506155","1.69830167984248","1.69499012798753","1.69162418953707","1.68012288941788",
"Cameroon","CMR","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","0.862649977207184","1.06543004512787","1.32735002040863","1.60049998760223","1.77622997760773","","","","","","","","","","","","","","","","","","","","","","","","","","","6.17528009414673","6.2163200378418","6.17654991149902","7.00834989547729","7.84900999069214","8.06455039978027","8.72012996673584","10.0227499008179","12.1775903701782","13.7452602386475","14.5626802444458","16.9672698974609","17.9805908203125","19.7012100219727","",
"Cameroon","CMR","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.0716999992728233","0.106799997389317","0.16686999797821","0.20227999985218","0.278510004281998","","","","","","","","","","","","","","","","","","","","","","","","","","","3.93098998069763","3.95928001403809","3.93485999107361","4.60142993927002","5.66104984283447","6.3380298614502","6.90734004974365","7.89735984802246","9.89284992218018","10.0968103408813","11.2559003829956","13.1370496749878","14.0185899734497","15.2395496368408","",
"Cameroon","CMR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.46450999379158","0.583329975605011","0.744360029697418","0.89876002073288","1.0251499414444","","","","1.58269000053406","1.77050995826721","1.57492005825043","1.63078999519348","1.69869995117188","1.89111995697021","2.08016991615295","","2.34489989280701","2.5136399269104","2.50492000579834","2.85825991630554","3.15683007240295","","","","","","","","4.8755202293396","4.61444997787476","4.62893009185791","5.05578994750977","5.0907998085022","5.05879020690918","5.80821990966797","6.75809001922607","7.2037501335144","7.81625986099243","8.96290969848633","11.0382404327393","11.9260301589966","12.914210319519","15.0582399368286","16.0061206817627","17.4778995513916","",
"Cameroon","CMR","Pupil-teacher ratio, tertiary","SE.TER.ENRL.TC.ZS","","","","","","","","","","","","12.2272701263428","12.3848896026611","13.670729637146","","","","","","","30.9853706359863","","","","","","","21.7865905761719","","","","30.5497207641602","","","","","","","","25.2937602996826","21.8190002441406","23.4090900421143","25.6967601776123","25.6847801208496","28.0330791473389","31.4730491638184","","43.4651298522949","38.5057411193848","","52.0262107849121","56.0681800842285","47.4818305969238","52.5828285217285","52.2804183959961","","",
"Cameroon","CMR","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","SE.TER.CUAT.ST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44438004493713","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2256600856781","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","SE.TER.CUAT.ST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.720610022544861","","","","","","",
"Cameroon","CMR","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.MS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.MS.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.MS.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.DO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.DO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.DO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.BA.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.BA.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","","","","","","","","","56.3979301452637","55.5709381103516","56.8041801452637","44.5306510925293","53.0705490112305","53.0171585083008","53.2439384460449","52.5012817382813","51.8254013061523","51.4430885314941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4768486022949","","37.4464492797852","36.233081817627","",
"Cameroon","CMR","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","46.5645599365234","46.3633918762207","48.2364692687988","34.6705093383789","44.0590286254883","44.5683517456055","45.2771682739258","44.5692596435547","44.4077606201172","44.1163291931152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1044807434082","","33.313648223877","32.2323417663574","",
"Cameroon","CMR","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","","66.2414321899414","64.7883377075195","65.3845367431641","54.411449432373","62.1074409484863","61.4954986572266","61.2396202087402","60.464168548584","59.2740287780762","58.8028411865234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9033012390137","","41.6302680969238","40.2831993103027","",
"Cameroon","CMR","Secondary education, teachers (% female)","SE.SEC.TCHR.FE.ZS","","","","","","","","","","","","","22.6707305908203","22.7769908905029","21.4392509460449","20.2209491729736","20.1872997283936","19.2501602172852","19.7767601013184","19.5053806304932","18.9754009246826","","20.3106594085693","20.1859493255615","20.7586898803711","21.0587997436523","22.4945907592773","23.9117393493652","20.6258792877197","21.541259765625","21.7184600830078","21.3370304107666","","","","","","","21.5555400848389","21.5540199279785","","","","","25.5247001647949","26.4057598114014","26.4070606231689","26.755729675293","41.7053413391113","","","28.2281894683838","44.402889251709","35.0363883972168","33.4596290588379","34.678050994873","",
"Cameroon","CMR","Secondary education, teachers, female","SE.SEC.TCHR.FE","","","","","","","","","","","","","893","958","1004","1025","970","1222","1382","1467","1589","","1896","1954","2167","2697","2496","3197","3513","3905","3837","4229","","","","","","","5554","6075","","","","","11663","12806","11406","11936","17882","","","18422","35497","32443","32764","36800","",
"Cameroon","CMR","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","","3939","4206","4683","5069","4805","6348","6988","7521","8374","8926","9335","9680","10439","12807","11096","13370","17032","18128","17667","19820","","","","","","","25766","28185","29623","43326","","","45693","48497","43193","44611","42877","","","65261","79943","92598","97921","106119","",
"Cameroon","CMR","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.642448425293","53.6442604064941","53.1516494750977","",
"Cameroon","CMR","Trained teachers in upper secondary education (% of total teachers)","SE.SEC.TCAQ.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6510925292969","","57.0272903442383","",
"Cameroon","CMR","Trained teachers in upper secondary education, male (% of male teachers)","SE.SEC.TCAQ.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0052108764648","","50.7549095153809","",
"Cameroon","CMR","Trained teachers in upper secondary education, female (% of female teachers)","SE.SEC.TCAQ.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.7577972412109","","67.7502365112305","",
"Cameroon","CMR","Trained teachers in secondary education, male (% of male teachers)","SE.SEC.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7846412658691","48.951000213623","47.8122901916504","",
"Cameroon","CMR","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0131492614746","","50.0297698974609","",
"Cameroon","CMR","Trained teachers in lower secondary education, male (% of male teachers)","SE.SEC.TCAQ.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4472198486328","","45.5840606689453","",
"Cameroon","CMR","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1226196289063","","59.1038398742676","",
"Cameroon","CMR","Trained teachers in secondary education, female (% of female teachers)","SE.SEC.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6496887207031","62.9776611328125","63.2092399597168","",
"Cameroon","CMR","Progression to secondary school (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","25.6736507415771","29.2962799072266","31.2476806640625","32.2511291503906","34.0556106567383","29.949649810791","35.952579498291","34.6239891052246","35.6217994689941","35.4695205688477","40.5502510070801","39.692138671875","41.3281288146973","40.7740707397461","44.3635902404785","44.9047203063965","","","45.0932083129883","","","","","","","","","30.9072399139404","","","","","","","44.9224281311035","59.5098686218262","51.2868118286133","","60.8053283691406","65.1165084838867","","","67.8995590209961","","",
"Cameroon","CMR","Progression to secondary school, male (%)","SE.SEC.PROG.MA.ZS","","","","","","","","","","","","","27.8331203460693","32.2346496582031","34.5625801086426","35.6570816040039","37.1953506469727","32.4634819030762","38.954418182373","37.8977012634277","39.1706809997559","38.8097610473633","44.8802185058594","43.2237586975098","44.2579307556152","43.2934303283691","47.0514984130859","47.3413009643555","","","47.9084815979004","","","","","","","","","31.3790397644043","","","","","","","44.6976585388184","58.9283790588379","49.853759765625","","57.8075904846191","61.679500579834","","","65.0722122192383","","",
"Cameroon","CMR","Progression to secondary school, female (%)","SE.SEC.PROG.FE.ZS","","","","","","","","","","","","","22.2828502655029","24.8837203979492","26.3116092681885","27.2693099975586","29.6103401184082","26.4757995605469","31.7882709503174","30.2533893585205","30.9385299682617","31.2213001251221","35.2403793334961","35.3451309204102","37.8141098022461","37.7415618896484","41.1507606506348","42.0273208618164","","","42.0401306152344","","","","","","","","","30.3323001861572","","","","","","","45.2021903991699","60.2190284729004","53.0253715515137","","64.37890625","69.1983795166016","","","71.1464462280273","","",
"Cameroon","CMR","School enrollment, secondary, private (% of total secondary)","SE.SEC.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.971399307251","","32.0934600830078","36.6983184814453","","","","","28.1963901519775","26.9753608703613","29.4189605712891","","","25.4420700073242","26.463830947876","26.9514408111572","27.6757507324219","28.0352802276611","",
"Cameroon","CMR","School enrollment, secondary, male (% net)","SE.SEC.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3998107910156","42.8433418273926","46.1159210205078","47.1549911499023","",
"Cameroon","CMR","School enrollment, secondary, female (% net)","SE.SEC.NENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1671485900879","37.4674911499023","40.120548248291","41.388671875","",
"Cameroon","CMR","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7987403869629","40.1709213256836","43.1355590820313","44.2887115478516","",
"Cameroon","CMR","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","","11.3914403915405","12.4998197555542","13.7666301727295","14.5842504501343","16.1286506652832","17.437650680542","18.8850193023682","20.2007999420166","20.9328002929688","21.4792404174805","22.7679901123047","23.1650390625","24.5658302307129","25.3896007537842","26.7815895080566","26.8135299682617","28.9230003356934","29.9311904907227","30.2269897460938","30.2187309265137","31.4311599731445","32.4081115722656","","","30.5110893249512","","26.4307708740234","28.4463691711426","28.215950012207","","35.3824310302734","34.4976081848145","32.0325317382813","29.2745800018311","29.7821292877197","25.8541698455811","35.7684593200684","39.9373397827148","43.204231262207","","51.2014503479004","54.3689384460449","56.3502006530762","60.9487380981445","62.5688591003418","",
"Cameroon","CMR","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","4.57245016098022","5.29644012451172","6.07808017730713","6.8075098991394","7.47776985168457","8.43686008453369","9.62629985809326","10.5889902114868","11.2682304382324","11.7859497070313","12.4954900741577","13.0799198150635","13.9955196380615","15.0072402954102","16.4308300018311","16.8427906036377","18.6782894134521","19.6981296539307","20.3645496368408","20.6640090942383","22.3903007507324","23.2269496917725","","","20.9106502532959","","21.2002506256104","20.6564598083496","23.6476402282715","","28.676700592041","21.2181797027588","26.7637901306152","23.0523490905762","23.4754695892334","20.4575500488281","27.7172603607178","31.9083099365234","36.0290107727051","","43.2827796936035","46.5201301574707","48.2070808410645","51.8601989746094","53.5344886779785","",
"Cameroon","CMR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","7.98241996765137","8.89883041381836","9.92354011535645","10.6979503631592","11.8070001602173","12.9429197311401","14.2616195678711","15.4016704559326","16.1082992553711","16.6416492462158","17.6427192687988","18.1324996948242","19.2908096313477","20.2084503173828","21.6165294647217","21.8384704589844","23.8100891113281","24.8239192962646","25.3054103851318","25.4520702362061","26.9225006103516","27.830099105835","","26.7049293518066","25.7289295196533","","23.8264904022217","24.5680408477783","25.9418697357178","27.2951202392578","32.0455017089844","27.8882503509521","29.4101104736328","26.1779193878174","26.6441898345947","23.1698303222656","31.7637805938721","35.9441909790039","39.6364402770996","","47.2656517028809","50.4674301147461","52.302131652832","56.4307289123535","58.0781288146973","",
"Cameroon","CMR","Secondary education, vocational pupils (% female)","SE.SEC.ENRL.VO.FE.ZS","","","","","","","","","","","","34.6500205993652","34.7199401855469","34.6117401123047","36.132209777832","35.1253089904785","35.7295112609863","37.9806289672852","38.7465591430664","38.3155784606934","39.6576805114746","39.0202484130859","39.5780410766602","39.5328216552734","39.9026489257813","40.1403503417969","41.5334510803223","42.0268402099609","41.7947807312012","40.9346008300781","40.4720115661621","41.5769309997559","43.5503883361816","","","41.4009094238281","","39.5982208251953","39.5039482116699","39.9035415649414","","37.8450584411621","","40.0002593994141","40.0002899169922","40","39.1216697692871","40.8015899658203","38.6125793457031","37.4974899291992","","36.570671081543","37.6890411376953","37.2421112060547","37.0049095153809","37.005859375","",
"Cameroon","CMR","Secondary education, vocational pupils","SE.SEC.ENRL.VO","","","","","","","","","","","","20430","21924","27430","28833","32720","37546","42756","47661","51543","59242","64792","68538","73248","78481","90348","87267","95025","98998","93388","90633","90543","91207","","92339","90998","","108020","112085","122122","144839","163633","","153939","139899","144090","118042","184434","215220","258868","","321859","359513","383539","444133","460219","",
"Cameroon","CMR","Pupil-teacher ratio, upper secondary","SE.SEC.ENRL.UP.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.263650894165","","13.4740400314331","",
"Cameroon","CMR","Pupil-teacher ratio, secondary","SE.SEC.ENRL.TC.ZS","","","","","","","","","","","","","22.1589202880859","23.7684307098389","23.7108707427979","24.985990524292","29.9296607971191","25.8049793243408","26.2133693695068","26.4081897735596","25.4191493988037","26.2256298065186","26.6508808135986","28.2706604003906","28.4067401885986","25.6440200805664","30.9769306182861","28.9354496002197","24.4694690704346","24.2368202209473","25.8765506744385","25.2407703399658","","","","","","","22.8056697845459","22.8057804107666","23.6191101074219","19.5789108276367","","","16.4484691619873","16.170129776001","16.1703090667725","21.8984107971191","26.3006000518799","","","24.1254501342773","21.4334201812744","19.5776290893555","20.4253997802734","19.8671207427979","",
"Cameroon","CMR","Pupil-teacher ratio, lower secondary","SE.SEC.ENRL.LO.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7361793518066","","25.0168304443359","",
"Cameroon","CMR","Secondary education, general pupils (% female)","SE.SEC.ENRL.GC.FE.ZS","","","","","","","","","","","","26.4442901611328","28.0875205993652","29.1039390563965","30.2803993225098","30.4245491027832","31.4286804199219","32.1955490112305","32.773509979248","33.7301902770996","33.6815986633301","33.9271583557129","34.6339492797852","34.9894218444824","36.0359916687012","37.0904083251953","37.4442901611328","38.2148590087891","38.9214096069336","39.9494781494141","40.5106811523438","41.4520301818848","41.2174797058105","","40.3930206298828","40.3019714355469","","45.452709197998","42.4151382446289","46.6608695983887","46.660961151123","46.129150390625","","46.5127105712891","44.7004203796387","44.7027282714844","44.8938789367676","44.0091590881348","45.4556884765625","47.172420501709","","47.8126983642578","47.9794883728027","48.1208381652832","48.1623687744141","48.2793083190918","",
"Cameroon","CMR","Secondary education, general pupils","SE.SEC.ENRL.GC","","","","","","","","","","","","56031","65360","72540","82205","93934","106266","121054","135518","147073","153618","169298","180248","200412","218057","238075","256453","291842","317766","345977","366528","409729","443244","","458141","459650","","441549","475526","520659","554830","684643","","669129","611681","640113","580402","792476","912471","1009787","","1252592","1353939","1429310","1555943","1648060","",
"Cameroon","CMR","Secondary education, pupils (% female)","SE.SEC.ENRL.FE.ZS","","","","","","","","","","","","28.6368198394775","29.7534503936768","30.6151790618896","31.799919128418","31.6389503479004","32.5515289306641","33.705509185791","34.3276214599609","34.9201507568359","35.3448295593262","35.336841583252","35.9959983825684","36.205509185791","37.0593299865723","37.9294395446777","38.4824905395508","39.151180267334","39.6039505004883","40.1588706970215","40.5030212402344","41.4746398925781","41.6156005859375","","","40.4835815429688","","44.3019905090332","41.8598403930664","45.3770408630371","","44.5311393737793","37.8675308227539","45.2946815490723","43.8255386352539","43.8386497497559","43.9183387756348","43.4035911560059","44.1496810913086","45.1982612609863","","45.5145301818848","45.820369720459","45.8192596435547","45.6847610473633","45.8184089660645","",
"Cameroon","CMR","Secondary education, pupils","SE.SEC.ENRL","","","","","","","","","","","","76461","87284","99970","111038","126654","143812","163810","183179","198616","212860","234090","248786","273660","296538","328423","343720","386867","416764","439365","457161","500272","534451","","550480","550648","","549569","587611","642781","699669","848276","759804","823068","751580","784203","698444","976910","1127691","1268655","","1574451","1713452","1812849","2000076","2108279","",
"Cameroon","CMR","Secondary education, duration (years)","SE.SEC.DURS","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7",
"Cameroon","CMR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.172269821167","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3994693756104","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4770097732544","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","0.268610000610352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5078096389771","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.PO.MA.ZS","","","","","","","","","","","","","","","","","0.473589986562729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5649509429932","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","0.0840900018811226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82289028167725","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","4.72077989578247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.228099822998","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","","","","","","","","","","","","","","","","","8.04189968109131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8747100830078","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","1.73126995563507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3651103973389","","","","","","",
"Cameroon","CMR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","5.28954982757568","6.03771018981934","6.45834016799927","7.67902994155884","8.65614986419678","8.69647979736328","9.42749977111816","10.2180404663086","10.4466695785522","10.5260601043701","11.2940101623535","11.7596797943115","12.4597196578979","13.637749671936","13.5420904159546","14.5741701126099","15.7433300018311","16.8896503448486","","22.2146797180176","21.1492805480957","","","","","","","","","","","","22.240119934082","","","18.2339096069336","19.6030502319336","25.8271999359131","24.276309967041","","39.9409408569336","","41.0901298522949","35.6770782470703","45.5544090270996","",
"Cameroon","CMR","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","","8.07133007049561","9.13395977020264","9.4707202911377","10.8759202957153","12.2556495666504","12.1080198287964","12.8189096450806","14.0503597259521","14.2615804672241","14.3282403945923","15.3777904510498","15.7940397262573","16.4018707275391","17.7129802703857","17.1687393188477","18.4927806854248","19.8643703460693","20.6041202545166","","29.2753391265869","24.6472301483154","","","","","","","","","","","","23.4475593566895","","","20.335729598999","21.8082599639893","28.8071098327637","26.07958984375","","40.891170501709","","42.2023887634277","36.4621315002441","46.0887908935547","",
"Cameroon","CMR","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","","","","","","","","","","","","2.5058000087738","2.94016003608704","3.44422006607056","4.47875022888184","5.05001020431519","5.27584981918335","6.02686023712158","6.37350988388062","6.61765003204346","6.70828008651733","7.19221019744873","7.70879983901978","8.50047969818115","9.54395961761475","9.8991003036499","10.6389799118042","11.6077899932861","13.1629495620728","","15.1238498687744","17.6334209442139","","","","","","","","","","","","21.0219402313232","","","16.1102409362793","17.3747291564941","22.814380645752","22.4519290924072","","38.9791984558105","","39.9647216796875","34.8825798034668","45.0135307312012","",
"Cameroon","CMR","Lower secondary school starting age (years)","SE.SEC.AGES","","","","","","","","","","","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12",
